Object,Time Step,Instance ID,Coordinates,Available,CPU,RAM,Disk,CPU Demand,RAM Demand,Disk Demand,Ongoing Migrations,Services,Registries,Layers,Images,Download Queue,Waiting Queue,Max. Concurrent Layer Downloads,Power Consumption,rfc,rf_cpu,rf_memory
EdgeServer_4,1,4,"[1, 3]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,1,0,0
EdgeServer_5,1,5,"[7, 1]",True,12,16384,131072,3,3072,1017,0,[1],[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,97.325,0,0,0
EdgeServer_6,1,6,"[6, 2]",True,12,16384,131072,8,8192,29,2,[],[],['ADD file:5d673d25da3a14ce1f6cf'],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,154.36666666666667,0,0,0
EdgeServer_7,1,7,"[4, 100]",True,9999,9999999,99999999,0,0,0,0,[],[],[],[],[],[],30,200.0,0,0,0
EdgeServer_1,2,1,"[0, 0]",True,8,16384,131072,0,0,0,0,[],[],[],[],[],[],3,165.99599999999998,0,0,0
EdgeServer_2,2,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,1,0,8192
EdgeServer_3,2,3,"[6, 0]",True,8,8192,131072,4,4096,53,2,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,142.4957,0,0,0
EdgeServer_4,2,4,"[1, 3]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,2,0,0
EdgeServer_5,2,5,"[7, 1]",True,12,16384,131072,11,11264,1017,1,"[1, 6]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,188.59166666666667,3,22,34816
EdgeServer_6,2,6,"[6, 2]",True,12,16384,131072,12,12288,29,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,200.0,4,26,43008
EdgeServer_7,2,7,"[4, 100]",True,9999,9999999,99999999,14,14336,55,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],30,201.12011201120112,0,0,0
EdgeServer_1,3,1,"[0, 0]",True,8,16384,131072,0,0,0,0,[],[],[],[],[],[],3,165.99599999999998,0,0,0
EdgeServer_2,3,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,1,0,8192
EdgeServer_3,3,3,"[6, 0]",True,8,8192,131072,6,6144,53,3,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,180.24785,0,0,0
EdgeServer_4,3,4,"[1, 3]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,3,4,4096
EdgeServer_5,3,5,"[7, 1]",True,12,16384,131072,9,9216,1017,2,[6],[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,5,34,55296
EdgeServer_6,3,6,"[6, 2]",True,12,16384,131072,12,12288,29,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,200.0,5,34,55296
EdgeServer_7,3,7,"[4, 100]",True,9999,9999999,99999999,40,40960,82,6,"[1, 2]",[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],30,203.2003200320032,0,0,0
EdgeServer_1,4,1,"[0, 0]",True,8,16384,131072,4,4096,2,1,[],[],['ADD file:5d673d25da3a14ce1f6cf'],[],[],[],3,215.498,0,0,0
EdgeServer_2,4,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,1,0,8192
EdgeServer_3,4,3,"[6, 0]",True,8,8192,131072,8,8192,53,4,[],[],['/bin/sh -c set -x     && addgr'],[],['ADD file:966d3669b40f5fbaecee1'],[],3,218.0,0,0,0
EdgeServer_4,4,4,"[1, 3]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,4,8,8192
EdgeServer_5,4,5,"[7, 1]",True,12,16384,131072,11,11264,1017,3,"[6, 1]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,188.59166666666667,4,24,40960
EdgeServer_6,4,6,"[6, 2]",True,12,16384,131072,12,12288,29,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,200.0,4,24,40960
EdgeServer_7,4,7,"[4, 100]",True,9999,9999999,99999999,58,59392,82,10,[2],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],30,204.64046404640465,0,0,0
EdgeServer_1,5,1,"[0, 0]",True,8,16384,131072,8,8192,2,1,[2],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,265.0,0,0,0
EdgeServer_2,5,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],[],[],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr']",[],3,265.0,1,0,8192
EdgeServer_3,5,3,"[6, 0]",True,8,8192,131072,8,8192,53,4,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,218.0,1,6,6144
EdgeServer_4,5,4,"[1, 3]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,4,8,8192
EdgeServer_5,5,5,"[7, 1]",True,12,16384,131072,9,9216,1017,4,[6],[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,5,34,55296
EdgeServer_6,5,6,"[6, 2]",True,12,16384,131072,12,12288,29,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,200.0,5,34,55296
EdgeServer_7,5,7,"[4, 100]",True,9999,9999999,99999999,78,79872,82,14,[1],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],30,206.24062406240625,0,0,0
EdgeServer_1,6,1,"[0, 0]",True,8,16384,131072,4,4096,2,1,[],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,215.498,0,0,0
EdgeServer_2,6,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],['/bin/sh -c set -x     && addgr'],[],['ADD file:966d3669b40f5fbaecee1'],[],3,265.0,1,0,8192
EdgeServer_3,6,3,"[6, 0]",True,8,8192,131072,8,8192,53,4,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,218.0,1,6,6144
EdgeServer_4,6,4,"[1, 3]",True,8,8192,131072,8,8192,27,1,[],[],[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,218.0,4,8,8192
EdgeServer_5,6,5,"[7, 1]",True,12,16384,131072,11,11264,1017,5,"[6, 1]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,188.59166666666667,4,24,40960
EdgeServer_6,6,6,"[6, 2]",True,12,16384,131072,12,12288,29,3,[],[],['ADD file:5d673d25da3a14ce1f6cf'],[],['ADD file:b83df51ab7caf8a4dc35f'],[],3,200.0,4,24,40960
EdgeServer_7,6,7,"[4, 100]",True,9999,9999999,99999999,102,104448,82,18,[2],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],30,208.16081608160817,0,0,0
EdgeServer_1,7,1,"[0, 0]",True,8,16384,131072,8,8192,2,1,[2],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,265.0,0,0,0
EdgeServer_2,7,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,265.0,1,0,8192
EdgeServer_3,7,3,"[6, 0]",True,8,8192,131072,8,8192,53,4,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,218.0,1,6,6144
EdgeServer_4,7,4,"[1, 3]",True,8,8192,131072,8,8192,27,1,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,218.0,4,8,8192
EdgeServer_5,7,5,"[7, 1]",True,12,16384,131072,9,9216,1017,6,[6],[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,165.775,5,34,55296
EdgeServer_6,7,6,"[6, 2]",True,12,16384,131072,12,12288,29,3,[],[],"['ADD file:5d673d25da3a14ce1f6cf', 'ADD file:b83df51ab7caf8a4dc35f']",[],[],[],3,200.0,5,34,55296
EdgeServer_7,7,7,"[4, 100]",True,9999,9999999,99999999,122,124928,82,22,[1],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],"['ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f']",[],30,209.76097609760976,0,0,0
EdgeServer_1,8,1,"[0, 0]",True,8,16384,131072,4,4096,2,1,[],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,215.498,0,0,0
EdgeServer_2,8,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,265.0,1,0,8192
EdgeServer_3,8,3,"[6, 0]",True,8,8192,131072,8,8192,53,4,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,218.0,1,6,6144
EdgeServer_4,8,4,"[1, 3]",True,8,8192,131072,8,8192,27,1,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,218.0,4,8,8192
EdgeServer_5,8,5,"[7, 1]",True,12,16384,131072,11,11264,1017,7,"[6, 1]",[1],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -eux; \tversion=', 'ADD file:966d3669b40f5fbaecee1', '/bin/sh -c set -x     && addgr', 'ADD file:b83df51ab7caf8a4dc35f', 'ADD file:e8d512b08fe2ddc6f2c85', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \tif ! comm', '/bin/sh -c apt-get update && a', '/bin/sh -c set -ex; \tapt-get u', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \t\twget -O', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c ARCH= && dpkgArch=""', '/bin/sh -c set -ex   && for ke', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -ex; \t\tsavedApt', '/bin/sh -c set -x \t&& export D', 'ADD file:59187422476c57db46e60', '/bin/sh -c apt-get update && a', '/bin/sh -c set -eux; \tsavedApt', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c { \t\techo mysql-comm', '|1 PGP_KEYSERVER=keyserver.ubu', '|1 PGP_KEYSERVER=keyserver.ubu', '/bin/sh -c set -eux; \tapt-get ', '/bin/sh -c set -eux; \t\tsavedAp', '/bin/sh -c set -eux; \t\tsavedAp']","['registry', 'alpine', 'nginx', 'ubuntu', 'python', 'redis', 'node', 'mongo', 'mysql', 'rabbitmq', 'debian', 'php']",[],[],3,188.59166666666667,4,24,40960
EdgeServer_6,8,6,"[6, 2]",True,12,16384,131072,12,12288,29,3,[],[],"['ADD file:5d673d25da3a14ce1f6cf', 'ADD file:b83df51ab7caf8a4dc35f']",[],[],[],3,200.0,4,24,40960
EdgeServer_7,8,7,"[4, 100]",True,9999,9999999,99999999,146,149504,82,26,[2],[],"['ADD file:5d673d25da3a14ce1f6cf', '/bin/sh -c set -x     && addgr']",['alpine'],"['ADD file:966d3669b40f5fbaecee1', 'ADD file:b83df51ab7caf8a4dc35f']",[],30,211.68116811681168,0,0,0
EdgeServer_1,9,1,"[0, 0]",True,8,16384,131072,8,8192,2,1,[2],[],['ADD file:5d673d25da3a14ce1f6cf'],['alpine'],[],[],3,265.0,0,0,0
EdgeServer_2,9,2,"[0, 2]",True,8,16384,131072,8,8192,53,1,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,265.0,1,0,8192
EdgeServer_3,9,3,"[6, 0]",True,8,8192,131072,8,8192,53,4,[],[],"['/bin/sh -c set -x     && addgr', 'ADD file:966d3669b40f5fbaecee1']",[],[],[],3,218.0,1,6,6144
EdgeServer_4,9,4,"[1, 3]",True,8,8192,131072,8,8192,27,1,[],[],['ADD file:b83df51ab7caf8a4dc35f'],[],[],[],3,218.0,4,8,8192
